BASKET_NUM                      ,HSHD_NUM        ,PURCHASE_,PRODUCT_NUM                     ,     SPEND,     UNITS,STORE_R,  WEEK_NUM,YEAR
00016769                        ,0651            ,30-DEC-18,00543847                        ,        .5,         1,CENTRAL,        52,2018
00016769                        ,0651            ,30-DEC-18,00085880                        ,       .79,         1,CENTRAL,        52,2018
00016772                        ,1270            ,30-DEC-18,06897758                        ,      5.99,         1,CENTRAL,        52,2018
00016777                        ,4057            ,30-DEC-18,06490270                        ,      6.99,         1,EAST   ,        52,2018
00016779                        ,1618            ,30-DEC-18,06042683                        ,      9.99,         1,WEST   ,        52,2018
00016780                        ,3246            ,30-DEC-18,01020650                        ,      1.98,         2,SOUTH  ,        52,2018
00016789                        ,2066            ,30-DEC-18,00008505                        ,      3.02,         1,CENTRAL,        52,2018
00016799                        ,2584            ,30-DEC-18,02463629                        ,       .99,         1,CENTRAL,        52,2018
00016800                        ,2022            ,30-DEC-18,05895603                        ,      1.99,         1,SOUTH  ,        52,2018
00016800                        ,2022            ,30-DEC-18,05668792                        ,      2.27,         1,SOUTH  ,        52,2018
00016800                        ,2022            ,30-DEC-18,06474153                        ,      9.99,         1,SOUTH  ,        52,2018
00016813                        ,2435            ,30-DEC-18,00092767                        ,      1.79,         1,WEST   ,        52,2018
00016819                        ,1795            ,30-DEC-18,06050507                        ,       .69,         1,WEST   ,        52,2018
00016821                        ,1809            ,30-DEC-18,00101121                        ,      1.99,         1,SOUTH  ,        52,2018
00016825                        ,3474            ,30-DEC-18,01360329                        ,      4.06,         1,SOUTH  ,        52,2018
00016831                        ,4766            ,30-DEC-18,06843646                        ,       .99,         1,WEST   ,        52,2018
00016831                        ,4766            ,30-DEC-18,06710639                        ,      1.58,         2,WEST   ,        52,2018
00016832                        ,3232            ,30-DEC-18,00248793                        ,      7.99,         1,EAST   ,        52,2018
00016833                        ,1885            ,30-DEC-18,00084775                        ,      2.58,         2,SOUTH  ,        52,2018
00016833                        ,1885            ,30-DEC-18,00072686                        ,      3.49,         1,SOUTH  ,        52,2018
00016833                        ,1885            ,30-DEC-18,04011797                        ,     12.94,         1,SOUTH  ,        52,2018
00016845                        ,1441            ,30-DEC-18,01386204                        ,     14.14,         1,WEST   ,        52,2018
00016847                        ,2024            ,30-DEC-18,00177686                        ,         2,         2,WEST   ,        52,2018
00016851                        ,4897            ,30-DEC-18,06786863                        ,      3.99,         1,SOUTH  ,        52,2018
00016854                        ,4745            ,30-DEC-18,02267712                        ,      1.28,         1,WEST   ,        52,2018
00016857                        ,3243            ,30-DEC-18,00847395                        ,         2,         2,SOUTH  ,        52,2018
00016857                        ,3243            ,30-DEC-18,00087591                        ,      2.19,         1,SOUTH  ,        52,2018
00016857                        ,3243            ,30-DEC-18,00204153                        ,       2.4,         4,SOUTH  ,        52,2018
00016860                        ,0779            ,31-DEC-18,00100552                        ,       .79,         1,CENTRAL,        52,2018
00016861                        ,1261            ,31-DEC-18,06802740                        ,         1,         1,CENTRAL,        52,2018
00016881                        ,2291            ,31-DEC-18,00099173                        ,         2,         2,SOUTH  ,        52,2018
